Function Name,File Name,Project,Initial Statement Coverage,Total Statement Coverage,Statement Coverage Change,Initial Branch Coverage,Total Branch Coverage,Branch Coverage Change
_readArrayElemEnd_Parsermul_,hjson_decode.cpp,hjson,15.0,15.0,0.0,0.0,0.0,0.0
_readKeyname_Parsermul_,hjson_decode.cpp,hjson,0.0,0.0,0.0,0.0,0.0,0.0
_readMLString_Parsermul_,hjson_decode.cpp,hjson,52.5,52.5,0.0,41.666666666666664,41.666666666666664,0.0
_readObjectBegin_Parsermul_,hjson_decode.cpp,hjson,0.0,0.0,0.0,0.0,0.0,0.0
_readObjectElemBegin_Parsermul_,hjson_decode.cpp,hjson,0.0,0.0,0.0,0.0,0.0,0.0
_readObjectElemEnd_Parsermul_,hjson_decode.cpp,hjson,0.0,0.0,0.0,0.0,0.0,0.0
_readString_Parsermul_bool_,hjson_decode.cpp,hjson,11.11111111111111,11.11111111111111,0.0,4.545454545454546,4.545454545454546,0.0
_readTfnns2_Parsermul_size_t_,hjson_decode.cpp,hjson,90.625,90.625,0.0,75.0,75.0,0.0
_readTfnns_Parsermul_,hjson_decode.cpp,hjson,40.0,40.0,0.0,NaN,NaN,NaN
_readValueBegin_Parsermul_,hjson_decode.cpp,hjson,30.76923076923077,30.76923076923077,0.0,25.0,25.0,0.0
_readValueEnd_Parsermul_,hjson_decode.cpp,hjson,0.0,0.0,0.0,NaN,NaN,NaN
_resetAt_Parsermul_,hjson_decode.cpp,hjson,100.0,100.0,0.0,NaN,NaN,NaN
_rootValue_Parsermul_,hjson_decode.cpp,hjson,47.61904761904762,47.61904761904762,0.0,40.0,40.0,0.0
_setComment_Value_void_std_string_const_Parsermul_CommentInfo_const_,hjson_decode.cpp,hjson,0.0,0.0,0.0,0.0,0.0,0.0
_setComment_Value_void_std_string_const_Parsermul_CommentInfo_const_CommentInfo_const_,hjson_decode.cpp,hjson,33.333333333333336,33.333333333333336,0.0,25.0,25.0,0.0
_toUtf8_std_vector_char_uint32_t_,hjson_decode.cpp,hjson,100.0,100.0,0.0,100.0,100.0,0.0
_white_Parsermul_,hjson_decode.cpp,hjson,62.5,62.5,0.0,50.0,50.0,0.0
_fromUtf8_unsigned_char_constmulmul_size_tmul_,hjson_encode.cpp,hjson,86.66666666666667,86.66666666666667,0.0,77.77777777777777,77.77777777777777,0.0
_isInComment_std_string_const_,hjson_encode.cpp,hjson,100.0,100.0,0.0,85.71428571428571,85.71428571428571,0.0
_marshalLoop_Encodermul_Value_const_,hjson_encode.cpp,hjson,30.0,30.0,0.0,33.333333333333336,33.333333333333336,0.0
_marshalStream_Value_const_EncoderOptions_const_std_ostreammul_,hjson_encode.cpp,hjson,84.61538461538461,84.61538461538461,0.0,33.333333333333336,33.333333333333336,0.0
_meta_char_,hjson_encode.cpp,hjson,100.0,100.0,0.0,100.0,100.0,0.0
_mlString_Encodermul_std_string_const_,hjson_encode.cpp,hjson,28.0,28.0,0.0,16.666666666666668,16.666666666666668,0.0
_objElem_Encodermul_std_string_const_Value_const_boolmul_std_string_const_,hjson_encode.cpp,hjson,23.076923076923077,23.076923076923077,0.0,10.0,10.0,0.0
_quoteForComment_Encodermul_std_string_const_,hjson_encode.cpp,hjson,100.0,100.0,0.0,85.71428571428571,85.71428571428571,0.0
_quoteName_Encodermul_std_string_const_,hjson_encode.cpp,hjson,28.571428571428573,28.571428571428573,0.0,25.0,25.0,0.0
_quoteReplace_Encodermul_std_string_const_,hjson_encode.cpp,hjson,22.727272727272727,22.727272727272727,0.0,8.333333333333334,8.333333333333334,0.0
_quote_Encodermul_std_string_const_bool_,hjson_encode.cpp,hjson,22.727272727272727,22.727272727272727,0.0,16.666666666666668,16.666666666666668,0.0
_writeIndent_Encodermul_int_,hjson_encode.cpp,hjson,0.0,0.0,0.0,0.0,0.0,0.0
_writeMapElemBegin_Encodermul_,hjson_encode.cpp,hjson,32.25806451612903,32.25806451612903,0.0,22.22222222222222,22.22222222222222,0.0
_writeValueBegin_Encodermul_,hjson_encode.cpp,hjson,34.61538461538461,34.61538461538461,0.0,30.76923076923077,30.76923076923077,0.0
_writeValueEnd_Encodermul_,hjson_encode.cpp,hjson,100.0,100.0,0.0,NaN,NaN,NaN
_writeVectorElemBegin_Encodermul_,hjson_encode.cpp,hjson,17.142857142857142,17.142857142857142,0.0,9.090909090909092,9.090909090909092,0.0
StrPair_ParseName_charmul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,100.0,100.0,0.0
StrPair_ParseText_charmul_char_constmul_int_intmul_,tinyxml.cpp,tinyxml2,94.73684210526316,94.73684210526316,0.0,57.142857142857146,57.142857142857146,0.0
StrPair_SetStr_char_constmul_int_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,50.0,50.0,0.0
StrPair_TransferTo_StrPairmul_,tinyxml.cpp,tinyxml2,94.11764705882354,94.11764705882354,0.0,50.0,50.0,0.0
XMLAttribute_QueryBoolValue_boolmul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,100.0,100.0,0.0
XMLAttribute_QueryDoubleValue_doublemul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,100.0,100.0,0.0
XMLAttribute_QueryFloatValue_floatmul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,100.0,100.0,0.0
XMLAttribute_QueryInt64Value_int64_tmul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,100.0,100.0,0.0
XMLAttribute_QueryIntValue_intmul_,tinyxml.cpp,tinyxml2,0.0,0.0,0.0,0.0,0.0,0.0
XMLAttribute_QueryUnsigned64Value_uint64_tmul_,tinyxml.cpp,tinyxml2,0.0,0.0,0.0,0.0,0.0,0.0
XMLAttribute_QueryUnsignedValue_unsigned_intmul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,100.0,100.0,0.0
XMLComment_Accept_XMLVisitormul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,50.0,50.0,0.0
XMLComment_ShallowClone_XMLDocumentmul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,100.0,100.0,0.0
XMLComment_ShallowEqual_XMLNode_constmul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,50.0,50.0,0.0
XMLDeclaration_Accept_XMLVisitormul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,50.0,50.0,0.0
XMLDeclaration_ShallowClone_XMLDocumentmul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,100.0,100.0,0.0
XMLDeclaration_ShallowEqual_XMLNode_constmul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,50.0,50.0,0.0
XMLDocument_Accept_XMLVisitormul_,tinyxml.cpp,tinyxml2,33.333333333333336,33.333333333333336,0.0,12.5,12.5,0.0
XMLDocument_Identify_charmul_XMLNodemulmul_bool_,tinyxml.cpp,tinyxml2,87.5,87.5,0.0,64.28571428571429,64.28571428571429,0.0
XMLDocument_MarkInUse_XMLNode_constmul_const_,tinyxml.cpp,tinyxml2,90.0,90.0,0.0,50.0,50.0,0.0
XMLDocument_Parse_char_constmul_size_t_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,87.5,87.5,0.0
XMLElement_Accept_XMLVisitormul_,tinyxml.cpp,tinyxml2,88.88888888888889,88.88888888888889,0.0,50.0,50.0,0.0
XMLElement_Attribute_char_constmul_char_constmul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,100.0,100.0,0.0
XMLElement_DeleteAttribute_char_constmul_,tinyxml.cpp,tinyxml2,90.9090909090909,90.9090909090909,0.0,66.66666666666667,66.66666666666667,0.0
XMLElement_FindAttribute_char_constmul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,75.0,75.0,0.0
XMLElement_QueryIntText_intmul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,100.0,100.0,0.0
XMLElement_QueryUnsignedText_unsignedmul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,100.0,100.0,0.0
XMLElement_SetText_char_constmul_,tinyxml.cpp,tinyxml2,75.0,75.0,0.0,50.0,50.0,0.0
XMLElement_ShallowClone_XMLDocumentmul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,75.0,75.0,0.0
XMLElement_ShallowEqual_XMLNode_constmul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,90.0,90.0,0.0
XMLNode_ChildElementCount_char_constmul_,tinyxml.cpp,tinyxml2,66.66666666666667,66.66666666666667,0.0,50.0,50.0,0.0
XMLNode_DeepClone_XMLDocumentmul_,tinyxml.cpp,tinyxml2,90.9090909090909,90.9090909090909,0.0,50.0,50.0,0.0
XMLNode_DeleteChild_XMLNodemul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,50.0,50.0,0.0
XMLNode_FirstChildElement_char_constmul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,75.0,75.0,0.0
XMLNode_InsertAfterChild_XMLNodemul_XMLNodemul_,tinyxml.cpp,tinyxml2,39.130434782608695,39.130434782608695,0.0,37.5,37.5,0.0
XMLNode_InsertEndChild_XMLNodemul_,tinyxml.cpp,tinyxml2,86.95652173913044,86.95652173913044,0.0,35.714285714285715,35.714285714285715,0.0
XMLNode_InsertFirstChild_XMLNodemul_,tinyxml.cpp,tinyxml2,86.95652173913044,86.95652173913044,0.0,35.714285714285715,35.714285714285715,0.0
XMLNode_LastChildElement_char_constmul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,75.0,75.0,0.0
XMLNode_NextSiblingElement_char_constmul_,tinyxml.cpp,tinyxml2,14.285714285714286,14.285714285714286,0.0,0.0,0.0,0.0
XMLNode_PreviousSiblingElement_char_constmul_,tinyxml.cpp,tinyxml2,42.857142857142854,42.857142857142854,0.0,0.0,0.0,0.0
XMLNode_SetValue_char_constmul_bool_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,100.0,100.0,0.0
XMLPrinter_CloseElement_bool_,tinyxml.cpp,tinyxml2,53.333333333333336,53.333333333333336,0.0,50.0,50.0,0.0
XMLPrinter_PushHeader_bool_bool_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,100.0,100.0,0.0
XMLPrinter_PushText_char_constmul_bool_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,100.0,100.0,0.0
XMLPrinter_PushText_int64_t_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,NaN,NaN,NaN
XMLPrinter_VisitEnter_XMLDocument_const_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,100.0,100.0,0.0
XMLPrinter_VisitEnter_XMLElement_const_XMLAttribute_constmul_,tinyxml.cpp,tinyxml2,66.66666666666667,66.66666666666667,0.0,50.0,50.0,0.0
XMLText_Accept_XMLVisitormul_,tinyxml.cpp,tinyxml2,0.0,0.0,0.0,0.0,0.0,0.0
XMLText_ShallowClone_XMLDocumentmul_,tinyxml.cpp,tinyxml2,0.0,0.0,0.0,0.0,0.0,0.0
XMLText_ShallowEqual_XMLNode_constmul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,50.0,50.0,0.0
XMLUnknown_Accept_XMLVisitormul_,tinyxml.cpp,tinyxml2,0.0,0.0,0.0,0.0,0.0,0.0
XMLUnknown_ShallowClone_XMLDocumentmul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,100.0,100.0,0.0
XMLUnknown_ShallowEqual_XMLNode_constmul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,50.0,50.0,0.0
XMLUtil_ConvertUTF32ToUTF8_unsigned_long_charmul_intmul_,tinyxml.cpp,tinyxml2,93.10344827586206,93.10344827586206,0.0,80.0,80.0,0.0
XMLUtil_GetCharacterRef_char_constmul_charmul_intmul_,tinyxml.cpp,tinyxml2,92.0,92.0,0.0,76.92307692307692,76.92307692307692,0.0
XMLUtil_ReadBOM_char_constmul_boolmul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,62.5,62.5,0.0
XMLUtil_ToBool_char_constmul_boolmul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,80.0,80.0,0.0
XMLUtil_ToDouble_char_constmul_doublemul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,100.0,100.0,0.0
XMLUtil_ToFloat_char_constmul_floatmul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,100.0,100.0,0.0
XMLUtil_ToInt64_char_constmul_int64_tmul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,83.33333333333333,83.33333333333333,0.0
XMLUtil_ToInt_char_constmul_intmul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,83.33333333333333,83.33333333333333,0.0
XMLUtil_ToUnsigned64_char_constmul_uint64_tmul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,100.0,100.0,0.0
XMLUtil_ToUnsigned_char_constmul_unsignedmul_,tinyxml.cpp,tinyxml2,100.0,100.0,0.0,100.0,100.0,0.0
AVERAGE - CITYWALK,,citywalk,74.7526666247286,74.7526666247286,0.0,61.08832965975823,61.08832965975823,0.0
